# Assembly name:  Mmul_10
# Organism name:  Macaca mulatta (Rhesus monkey)
# Taxid:          9544
# BioSample:      SAMN09435472
# BioProject:     PRJNA476474
# Submitter:      The Genome Institute at Washington University School of Medicine
# Date:           2019-02-13
# Synonyms:       rheMac10	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    QNVO02
# Assembly method: HGAP4_SMRT_Link v. 5.0.1.9585
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_003339765.3
# RefSeq assembly accession: GCF_003339765.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003339795.3	GCF_003339795.1	Primary Assembly
## 	GCF_000005875.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chr1	assembled-molecule	1	Chromosome	CM014336.1	=	NC_041754.1	Primary Assembly	223616942	chr1
chr1_2016X2040_random	unlocalized-scaffold	1	Chromosome	QNVO02000263.1	=	NW_021160098.1	Primary Assembly	39993	chr1_NW_021160098v1_random
chr1_2025X2049_random	unlocalized-scaffold	1	Chromosome	QNVO02000264.1	=	NW_021160099.1	Primary Assembly	40438	chr1_NW_021160099v1_random
chr1_2125X2149_random	unlocalized-scaffold	1	Chromosome	QNVO02000265.1	=	NW_021160100.1	Primary Assembly	43990	chr1_NW_021160100v1_random
chr1_2244X2270_random	unlocalized-scaffold	1	Chromosome	QNVO02000266.1	=	NW_021160101.1	Primary Assembly	48895	chr1_NW_021160101v1_random
chr1_2255X2281_random	unlocalized-scaffold	1	Chromosome	QNVO02000267.1	=	NW_021160102.1	Primary Assembly	50188	chr1_NW_021160102v1_random
chr1_2278X2305_random	unlocalized-scaffold	1	Chromosome	QNVO02000268.1	=	NW_021160103.1	Primary Assembly	51363	chr1_NW_021160103v1_random
chr1_2295X2322_random	unlocalized-scaffold	1	Chromosome	QNVO02000269.1	=	NW_021160104.1	Primary Assembly	35879	chr1_NW_021160104v1_random
chr1_2355X2383_random	unlocalized-scaffold	1	Chromosome	QNVO02000270.1	=	NW_021160105.1	Primary Assembly	54860	chr1_NW_021160105v1_random
chr1_2367X2395_random	unlocalized-scaffold	1	Chromosome	QNVO02000271.1	=	NW_021160106.1	Primary Assembly	55541	chr1_NW_021160106v1_random
chr1_2368X2396_random	unlocalized-scaffold	1	Chromosome	QNVO02000272.1	=	NW_021160107.1	Primary Assembly	55582	chr1_NW_021160107v1_random
chr1_2429X2457_random	unlocalized-scaffold	1	Chromosome	QNVO02000273.1	=	NW_021160108.1	Primary Assembly	59940	chr1_NW_021160108v1_random
chr1_2648X2679_random	unlocalized-scaffold	1	Chromosome	QNVO02000274.1	=	NW_021160109.1	Primary Assembly	82305	chr1_NW_021160109v1_random
chr1_2779X2810_random	unlocalized-scaffold	1	Chromosome	QNVO02000275.1	=	NW_021160110.1	Primary Assembly	118135	chr1_NW_021160110v1_random
chr1_2808X2840_random	unlocalized-scaffold	1	Chromosome	QNVO02000276.1	=	NW_021160111.1	Primary Assembly	133025	chr1_NW_021160111v1_random
chr1_2934X2975_random	unlocalized-scaffold	1	Chromosome	QNVO02000277.1	=	NW_021160112.1	Primary Assembly	52076	chr1_NW_021160112v1_random
chr1_2943X2985_random	unlocalized-scaffold	1	Chromosome	QNVO02000278.1	=	NW_021160113.1	Primary Assembly	116334	chr1_NW_021160113v1_random
chr1_62X80_random	unlocalized-scaffold	1	Chromosome	QNVO02000279.1	=	NW_021160114.1	Primary Assembly	65914	chr1_NW_021160114v1_random
chr2_1674X1694_random	unlocalized-scaffold	2	Chromosome	QNVO02000297.1	=	NW_021160115.1	Primary Assembly	30586	chr2_NW_021160115v1_random
chr2_1857X1879_random	unlocalized-scaffold	2	Chromosome	QNVO02000298.1	=	NW_021160116.1	Primary Assembly	35391	chr2_NW_021160116v1_random
chr2_2036X2060_random	unlocalized-scaffold	2	Chromosome	QNVO02000299.1	=	NW_021160117.1	Primary Assembly	40656	chr2_NW_021160117v1_random
chr2_2151X2176_random	unlocalized-scaffold	2	Chromosome	QNVO02000300.1	=	NW_021160118.1	Primary Assembly	51074	chr2_NW_021160118v1_random
chr2_2226X2252_random	unlocalized-scaffold	2	Chromosome	QNVO02000301.1	=	NW_021160119.1	Primary Assembly	48342	chr2_NW_021160119v1_random
chr2_2311X2338_random	unlocalized-scaffold	2	Chromosome	QNVO02000302.1	=	NW_021160120.1	Primary Assembly	52951	chr2_NW_021160120v1_random
chr2_2676X2707_random	unlocalized-scaffold	2	Chromosome	QNVO02000303.1	=	NW_021160121.1	Primary Assembly	86201	chr2_NW_021160121v1_random
chr2_2706X2737_random	unlocalized-scaffold	2	Chromosome	QNVO02000304.1	=	NW_021160122.1	Primary Assembly	92040	chr2_NW_021160122v1_random
chr2_2928X2968_random	unlocalized-scaffold	2	Chromosome	QNVO02000305.1	=	NW_021160123.1	Primary Assembly	52934	chr2_NW_021160123v1_random
chr2_2942X2984_random	unlocalized-scaffold	2	Chromosome	QNVO02000306.1	=	NW_021160124.1	Primary Assembly	54780	chr2_NW_021160124v1_random
chr3_1465X1485_random	unlocalized-scaffold	3	Chromosome	QNVO02000315.1	=	NW_021160125.1	Primary Assembly	25300	chr3_NW_021160125v1_random
chr3_1616X1636_random	unlocalized-scaffold	3	Chromosome	QNVO02000316.1	=	NW_021160126.1	Primary Assembly	29349	chr3_NW_021160126v1_random
chr3_1623X1643_random	unlocalized-scaffold	3	Chromosome	QNVO02000317.1	=	NW_021160127.1	Primary Assembly	29445	chr3_NW_021160127v1_random
chr3_1624X1644_random	unlocalized-scaffold	3	Chromosome	QNVO02000318.1	=	NW_021160128.1	Primary Assembly	29713	chr3_NW_021160128v1_random
chr3_1903X1925_random	unlocalized-scaffold	3	Chromosome	QNVO02000319.1	=	NW_021160129.1	Primary Assembly	36488	chr3_NW_021160129v1_random
chr3_1977X2000_random	unlocalized-scaffold	3	Chromosome	QNVO02000320.1	=	NW_021160130.1	Primary Assembly	29788	chr3_NW_021160130v1_random
chr3_2085X2109_random	unlocalized-scaffold	3	Chromosome	QNVO02000321.1	=	NW_021160131.1	Primary Assembly	42544	chr3_NW_021160131v1_random
chr3_2120X2144_random	unlocalized-scaffold	3	Chromosome	QNVO02000322.1	=	NW_021160132.1	Primary Assembly	43837	chr3_NW_021160132v1_random
chr3_2274X2301_random	unlocalized-scaffold	3	Chromosome	QNVO02000323.1	=	NW_021160133.1	Primary Assembly	51062	chr3_NW_021160133v1_random
chr3_2338X2366_random	unlocalized-scaffold	3	Chromosome	QNVO02000324.1	=	NW_021160134.1	Primary Assembly	54307	chr3_NW_021160134v1_random
chr3_2352X2380_random	unlocalized-scaffold	3	Chromosome	QNVO02000325.1	=	NW_021160135.1	Primary Assembly	54760	chr3_NW_021160135v1_random
chr3_2420X2448_random	unlocalized-scaffold	3	Chromosome	QNVO02000326.1	=	NW_021160136.1	Primary Assembly	59741	chr3_NW_021160136v1_random
chr3_2551X2581_random	unlocalized-scaffold	3	Chromosome	QNVO02000327.1	=	NW_021160137.1	Primary Assembly	70296	chr3_NW_021160137v1_random
chr3_2570X2600_random	unlocalized-scaffold	3	Chromosome	QNVO02000328.1	=	NW_021160138.1	Primary Assembly	72641	chr3_NW_021160138v1_random
chr3_2719X2750_random	unlocalized-scaffold	3	Chromosome	QNVO02000329.1	=	NW_021160139.1	Primary Assembly	94715	chr3_NW_021160139v1_random
chr3_2803X2835_random	unlocalized-scaffold	3	Chromosome	QNVO02000330.1	=	NW_021160140.1	Primary Assembly	130268	chr3_NW_021160140v1_random
chr3_2812X2844_random	unlocalized-scaffold	3	Chromosome	QNVO02000331.1	=	NW_021160141.1	Primary Assembly	134158	chr3_NW_021160141v1_random
chr3_2949X2991_random	unlocalized-scaffold	3	Chromosome	QNVO02000332.1	=	NW_021160142.1	Primary Assembly	47814	chr3_NW_021160142v1_random
chr3_2968X3010_random	unlocalized-scaffold	3	Chromosome	QNVO02000333.1	=	NW_021160143.1	Primary Assembly	30503	chr3_NW_021160143v1_random
chr3_39X50_random	unlocalized-scaffold	3	Chromosome	QNVO02000334.1	=	NW_021160144.1	Primary Assembly	1229889	chr3_NW_021160144v1_random
chr4_54X71_random	unlocalized-scaffold	4	Chromosome	ML143117.1	=	NW_021160161.1	Primary Assembly	738392	chr4_NW_021160161v1_random
chr4_1534X1554_random	unlocalized-scaffold	4	Chromosome	QNVO02000347.1	=	NW_021160145.1	Primary Assembly	26875	chr4_NW_021160145v1_random
chr4_1536X1556_random	unlocalized-scaffold	4	Chromosome	QNVO02000348.1	=	NW_021160146.1	Primary Assembly	27011	chr4_NW_021160146v1_random
chr4_1646X1666_random	unlocalized-scaffold	4	Chromosome	QNVO02000349.1	=	NW_021160147.1	Primary Assembly	30037	chr4_NW_021160147v1_random
chr4_1812X1834_random	unlocalized-scaffold	4	Chromosome	QNVO02000350.1	=	NW_021160148.1	Primary Assembly	34319	chr4_NW_021160148v1_random
chr4_1894X1916_random	unlocalized-scaffold	4	Chromosome	QNVO02000351.1	=	NW_021160149.1	Primary Assembly	36085	chr4_NW_021160149v1_random
chr4_1933X1956_random	unlocalized-scaffold	4	Chromosome	QNVO02000352.1	=	NW_021160150.1	Primary Assembly	37498	chr4_NW_021160150v1_random
chr4_2176X2201_random	unlocalized-scaffold	4	Chromosome	QNVO02000353.1	=	NW_021160151.1	Primary Assembly	45706	chr4_NW_021160151v1_random
chr4_2211X2236_random	unlocalized-scaffold	4	Chromosome	QNVO02000354.1	=	NW_021160152.1	Primary Assembly	47138	chr4_NW_021160152v1_random
chr4_2298X2325_random	unlocalized-scaffold	4	Chromosome	QNVO02000355.1	=	NW_021160153.1	Primary Assembly	52252	chr4_NW_021160153v1_random
chr4_2339X2367_random	unlocalized-scaffold	4	Chromosome	QNVO02000356.1	=	NW_021160154.1	Primary Assembly	54371	chr4_NW_021160154v1_random
chr4_2348X2376_random	unlocalized-scaffold	4	Chromosome	QNVO02000357.1	=	NW_021160155.1	Primary Assembly	54530	chr4_NW_021160155v1_random
chr4_2360X2388_random	unlocalized-scaffold	4	Chromosome	QNVO02000358.1	=	NW_021160156.1	Primary Assembly	54679	chr4_NW_021160156v1_random
chr4_2424X2452_random	unlocalized-scaffold	4	Chromosome	QNVO02000359.1	=	NW_021160157.1	Primary Assembly	60005	chr4_NW_021160157v1_random
chr4_2595X2626_random	unlocalized-scaffold	4	Chromosome	QNVO02000360.1	=	NW_021160158.1	Primary Assembly	75365	chr4_NW_021160158v1_random
chr4_2666X2697_random	unlocalized-scaffold	4	Chromosome	QNVO02000361.1	=	NW_021160159.1	Primary Assembly	85793	chr4_NW_021160159v1_random
chr4_2721X2752_random	unlocalized-scaffold	4	Chromosome	QNVO02000362.1	=	NW_021160160.1	Primary Assembly	90302	chr4_NW_021160160v1_random
chr5_1529X1549_random	unlocalized-scaffold	5	Chromosome	QNVO02000371.1	=	NW_021160162.1	Primary Assembly	26685	chr5_NW_021160162v1_random
chr5_1632X1652_random	unlocalized-scaffold	5	Chromosome	QNVO02000372.1	=	NW_021160163.1	Primary Assembly	29791	chr5_NW_021160163v1_random
chr5_1761X1782_random	unlocalized-scaffold	5	Chromosome	QNVO02000373.1	=	NW_021160164.1	Primary Assembly	32640	chr5_NW_021160164v1_random
chr5_1808X1830_random	unlocalized-scaffold	5	Chromosome	QNVO02000374.1	=	NW_021160165.1	Primary Assembly	34222	chr5_NW_021160165v1_random
chr5_1871X1893_random	unlocalized-scaffold	5	Chromosome	QNVO02000375.1	=	NW_021160166.1	Primary Assembly	35517	chr5_NW_021160166v1_random
chr5_1946X1969_random	unlocalized-scaffold	5	Chromosome	QNVO02000376.1	=	NW_021160167.1	Primary Assembly	37838	chr5_NW_021160167v1_random
chr5_2055X2079_random	unlocalized-scaffold	5	Chromosome	QNVO02000377.1	=	NW_021160168.1	Primary Assembly	41651	chr5_NW_021160168v1_random
chr5_2064X2088_random	unlocalized-scaffold	5	Chromosome	QNVO02000378.1	=	NW_021160169.1	Primary Assembly	41841	chr5_NW_021160169v1_random
chr5_2197X2222_random	unlocalized-scaffold	5	Chromosome	QNVO02000379.1	=	NW_021160170.1	Primary Assembly	36351	chr5_NW_021160170v1_random
chr5_2240X2266_random	unlocalized-scaffold	5	Chromosome	QNVO02000380.1	=	NW_021160171.1	Primary Assembly	48938	chr5_NW_021160171v1_random
chr5_2379X2407_random	unlocalized-scaffold	5	Chromosome	QNVO02000381.1	=	NW_021160172.1	Primary Assembly	56442	chr5_NW_021160172v1_random
chr5_2534X2564_random	unlocalized-scaffold	5	Chromosome	QNVO02000382.1	=	NW_021160173.1	Primary Assembly	68769	chr5_NW_021160173v1_random
chr5_2750X2781_random	unlocalized-scaffold	5	Chromosome	QNVO02000383.1	=	NW_021160174.1	Primary Assembly	103593	chr5_NW_021160174v1_random
chr5_2859X2896_random	unlocalized-scaffold	5	Chromosome	QNVO02000384.1	=	NW_021160175.1	Primary Assembly	185143	chr5_NW_021160175v1_random
chr5_2930X2971_random	unlocalized-scaffold	5	Chromosome	QNVO02000385.1	=	NW_021160176.1	Primary Assembly	39093	chr5_NW_021160176v1_random
chr6_1559X1579_random	unlocalized-scaffold	6	Chromosome	QNVO02000393.1	=	NW_021160177.1	Primary Assembly	27603	chr6_NW_021160177v1_random
chr6_1583X1603_random	unlocalized-scaffold	6	Chromosome	QNVO02000394.1	=	NW_021160178.1	Primary Assembly	28241	chr6_NW_021160178v1_random
chr6_1971X1994_random	unlocalized-scaffold	6	Chromosome	QNVO02000395.1	=	NW_021160179.1	Primary Assembly	38876	chr6_NW_021160179v1_random
chr6_1993X2017_random	unlocalized-scaffold	6	Chromosome	QNVO02000396.1	=	NW_021160180.1	Primary Assembly	39393	chr6_NW_021160180v1_random
chr6_2216X2241_random	unlocalized-scaffold	6	Chromosome	QNVO02000397.1	=	NW_021160181.1	Primary Assembly	47332	chr6_NW_021160181v1_random
chr6_2404X2432_random	unlocalized-scaffold	6	Chromosome	QNVO02000398.1	=	NW_021160182.1	Primary Assembly	58084	chr6_NW_021160182v1_random
chr6_2405X2433_random	unlocalized-scaffold	6	Chromosome	QNVO02000399.1	=	NW_021160183.1	Primary Assembly	57998	chr6_NW_021160183v1_random
chr6_2448X2476_random	unlocalized-scaffold	6	Chromosome	QNVO02000400.1	=	NW_021160184.1	Primary Assembly	61300	chr6_NW_021160184v1_random
chr6_2459X2488_random	unlocalized-scaffold	6	Chromosome	QNVO02000401.1	=	NW_021160185.1	Primary Assembly	62126	chr6_NW_021160185v1_random
chr6_2482X2511_random	unlocalized-scaffold	6	Chromosome	QNVO02000402.1	=	NW_021160186.1	Primary Assembly	64491	chr6_NW_021160186v1_random
chr6_2609X2640_random	unlocalized-scaffold	6	Chromosome	QNVO02000403.1	=	NW_021160187.1	Primary Assembly	76406	chr6_NW_021160187v1_random
chr6_2655X2686_random	unlocalized-scaffold	6	Chromosome	QNVO02000404.1	=	NW_021160188.1	Primary Assembly	82950	chr6_NW_021160188v1_random
chr6_2746X2777_random	unlocalized-scaffold	6	Chromosome	QNVO02000405.1	=	NW_021160189.1	Primary Assembly	101334	chr6_NW_021160189v1_random
chr6_2967X3009_random	unlocalized-scaffold	6	Chromosome	QNVO02000406.1	=	NW_021160190.1	Primary Assembly	35732	chr6_NW_021160190v1_random
chr7_1569X1589_random	unlocalized-scaffold	7	Chromosome	QNVO02000424.1	=	NW_021160191.1	Primary Assembly	27859	chr7_NW_021160191v1_random
chr7_1604X1624_random	unlocalized-scaffold	7	Chromosome	QNVO02000425.1	=	NW_021160192.1	Primary Assembly	28798	chr7_NW_021160192v1_random
chr7_1732X1753_random	unlocalized-scaffold	7	Chromosome	QNVO02000426.1	=	NW_021160193.1	Primary Assembly	31162	chr7_NW_021160193v1_random
chr7_1783X1805_random	unlocalized-scaffold	7	Chromosome	QNVO02000427.1	=	NW_021160194.1	Primary Assembly	35826	chr7_NW_021160194v1_random
chr7_2048X2072_random	unlocalized-scaffold	7	Chromosome	QNVO02000428.1	=	NW_021160195.1	Primary Assembly	41366	chr7_NW_021160195v1_random
chr7_2187X2212_random	unlocalized-scaffold	7	Chromosome	QNVO02000429.1	=	NW_021160196.1	Primary Assembly	46105	chr7_NW_021160196v1_random
chr7_2286X2313_random	unlocalized-scaffold	7	Chromosome	QNVO02000430.1	=	NW_021160197.1	Primary Assembly	51812	chr7_NW_021160197v1_random
chr7_2325X2352_random	unlocalized-scaffold	7	Chromosome	QNVO02000431.1	=	NW_021160198.1	Primary Assembly	53832	chr7_NW_021160198v1_random
chr7_2364X2392_random	unlocalized-scaffold	7	Chromosome	QNVO02000432.1	=	NW_021160199.1	Primary Assembly	55920	chr7_NW_021160199v1_random
chr7_2413X2441_random	unlocalized-scaffold	7	Chromosome	QNVO02000433.1	=	NW_021160200.1	Primary Assembly	58999	chr7_NW_021160200v1_random
chr7_2450X2478_random	unlocalized-scaffold	7	Chromosome	QNVO02000434.1	=	NW_021160201.1	Primary Assembly	61446	chr7_NW_021160201v1_random
chr7_2495X2524_random	unlocalized-scaffold	7	Chromosome	QNVO02000435.1	=	NW_021160202.1	Primary Assembly	65479	chr7_NW_021160202v1_random
chr7_2563X2593_random	unlocalized-scaffold	7	Chromosome	QNVO02000436.1	=	NW_021160203.1	Primary Assembly	72206	chr7_NW_021160203v1_random
chr7_2572X2602_random	unlocalized-scaffold	7	Chromosome	QNVO02000437.1	=	NW_021160204.1	Primary Assembly	72836	chr7_NW_021160204v1_random
chr7_2579X2609_random	unlocalized-scaffold	7	Chromosome	QNVO02000438.1	=	NW_021160205.1	Primary Assembly	73247	chr7_NW_021160205v1_random
chr7_2659X2690_random	unlocalized-scaffold	7	Chromosome	QNVO02000439.1	=	NW_021160206.1	Primary Assembly	83758	chr7_NW_021160206v1_random
chr7_2740X2771_random	unlocalized-scaffold	7	Chromosome	QNVO02000440.1	=	NW_021160207.1	Primary Assembly	98820	chr7_NW_021160207v1_random
chr7_69X87_random	unlocalized-scaffold	7	Chromosome	QNVO02000441.1	=	NW_021160208.1	Primary Assembly	31768	chr7_NW_021160208v1_random
chr8_12X15_random	unlocalized-scaffold	8	Chromosome	ML143118.1	=	NW_021160209.1	Primary Assembly	669983	chr8_NW_021160209v1_random
chr8_1740X1761_random	unlocalized-scaffold	8	Chromosome	QNVO02000458.1	=	NW_021160210.1	Primary Assembly	32194	chr8_NW_021160210v1_random
chr8_17X22_random	unlocalized-scaffold	8	Chromosome	QNVO02000459.1	=	NW_021160211.1	Primary Assembly	133312	chr8_NW_021160211v1_random
chr8_1855X1877_random	unlocalized-scaffold	8	Chromosome	QNVO02000460.1	=	NW_021160212.1	Primary Assembly	35273	chr8_NW_021160212v1_random
chr8_1873X1895_random	unlocalized-scaffold	8	Chromosome	QNVO02000461.1	=	NW_021160213.1	Primary Assembly	35782	chr8_NW_021160213v1_random
chr8_1891X1913_random	unlocalized-scaffold	8	Chromosome	QNVO02000462.1	=	NW_021160214.1	Primary Assembly	36168	chr8_NW_021160214v1_random
chr8_1962X1985_random	unlocalized-scaffold	8	Chromosome	QNVO02000463.1	=	NW_021160215.1	Primary Assembly	38408	chr8_NW_021160215v1_random
chr8_2057X2081_random	unlocalized-scaffold	8	Chromosome	QNVO02000464.1	=	NW_021160216.1	Primary Assembly	28604	chr8_NW_021160216v1_random
chr8_2303X2330_random	unlocalized-scaffold	8	Chromosome	QNVO02000465.1	=	NW_021160217.1	Primary Assembly	45844	chr8_NW_021160217v1_random
chr8_2347X2375_random	unlocalized-scaffold	8	Chromosome	QNVO02000466.1	=	NW_021160218.1	Primary Assembly	54299	chr8_NW_021160218v1_random
chr8_2422X2450_random	unlocalized-scaffold	8	Chromosome	QNVO02000467.1	=	NW_021160219.1	Primary Assembly	59871	chr8_NW_021160219v1_random
chr8_2514X2543_random	unlocalized-scaffold	8	Chromosome	QNVO02000468.1	=	NW_021160220.1	Primary Assembly	66719	chr8_NW_021160220v1_random
chr8_2554X2584_random	unlocalized-scaffold	8	Chromosome	QNVO02000469.1	=	NW_021160221.1	Primary Assembly	70864	chr8_NW_021160221v1_random
chr8_2600X2631_random	unlocalized-scaffold	8	Chromosome	QNVO02000470.1	=	NW_021160222.1	Primary Assembly	76376	chr8_NW_021160222v1_random
chr8_2700X2731_random	unlocalized-scaffold	8	Chromosome	QNVO02000471.1	=	NW_021160223.1	Primary Assembly	83314	chr8_NW_021160223v1_random
chr8_2957X2999_random	unlocalized-scaffold	8	Chromosome	QNVO02000472.1	=	NW_021160224.1	Primary Assembly	29721	chr8_NW_021160224v1_random
chr8_74X92_random	unlocalized-scaffold	8	Chromosome	QNVO02000473.1	=	NW_021160225.1	Primary Assembly	53832	chr8_NW_021160225v1_random
chr9_1880X1902_random	unlocalized-scaffold	9	Chromosome	QNVO02000504.1	=	NW_021160226.1	Primary Assembly	36031	chr9_NW_021160226v1_random
chr9_2003X2027_random	unlocalized-scaffold	9	Chromosome	QNVO02000505.1	=	NW_021160227.1	Primary Assembly	39733	chr9_NW_021160227v1_random
chr9_2220X2245_random	unlocalized-scaffold	9	Chromosome	QNVO02000506.1	=	NW_021160228.1	Primary Assembly	47833	chr9_NW_021160228v1_random
chr9_2222X2248_random	unlocalized-scaffold	9	Chromosome	QNVO02000507.1	=	NW_021160229.1	Primary Assembly	47980	chr9_NW_021160229v1_random
chr9_2291X2318_random	unlocalized-scaffold	9	Chromosome	QNVO02000508.1	=	NW_021160230.1	Primary Assembly	52082	chr9_NW_021160230v1_random
chr9_2343X2371_random	unlocalized-scaffold	9	Chromosome	QNVO02000509.1	=	NW_021160231.1	Primary Assembly	54497	chr9_NW_021160231v1_random
chr9_2387X2415_random	unlocalized-scaffold	9	Chromosome	QNVO02000510.1	=	NW_021160232.1	Primary Assembly	56716	chr9_NW_021160232v1_random
chr9_2484X2513_random	unlocalized-scaffold	9	Chromosome	QNVO02000511.1	=	NW_021160233.1	Primary Assembly	64642	chr9_NW_021160233v1_random
chr9_2497X2526_random	unlocalized-scaffold	9	Chromosome	QNVO02000512.1	=	NW_021160234.1	Primary Assembly	65546	chr9_NW_021160234v1_random
chr9_2513X2542_random	unlocalized-scaffold	9	Chromosome	QNVO02000513.1	=	NW_021160235.1	Primary Assembly	66711	chr9_NW_021160235v1_random
chr9_2623X2654_random	unlocalized-scaffold	9	Chromosome	QNVO02000514.1	=	NW_021160236.1	Primary Assembly	77799	chr9_NW_021160236v1_random
chr9_2665X2696_random	unlocalized-scaffold	9	Chromosome	QNVO02000515.1	=	NW_021160237.1	Primary Assembly	85724	chr9_NW_021160237v1_random
chr9_2752X2783_random	unlocalized-scaffold	9	Chromosome	QNVO02000516.1	=	NW_021160238.1	Primary Assembly	104447	chr9_NW_021160238v1_random
chr9_2948X2990_random	unlocalized-scaffold	9	Chromosome	QNVO02000517.1	=	NW_021160239.1	Primary Assembly	29162	chr9_NW_021160239v1_random
chr9_63X81_random	unlocalized-scaffold	9	Chromosome	QNVO02000518.1	=	NW_021160240.1	Primary Assembly	47554	chr9_NW_021160240v1_random
chr10_1617X1637_random	unlocalized-scaffold	10	Chromosome	QNVO02000039.1	=	NW_021160241.1	Primary Assembly	29490	chr10_NW_021160241v1_random
chr10_1633X1653_random	unlocalized-scaffold	10	Chromosome	QNVO02000040.1	=	NW_021160242.1	Primary Assembly	29551	chr10_NW_021160242v1_random
